"meth_s1","meth_s2","meth_s3","meth_s4","meth_s5","meth_s6","meth_s7","meth_s8","meth_s9","meth_s10","meth_s11","meth_s12","expr_s1","expr_s2","expr_s3","expr_s4","expr_s5","expr_s6","expr_s7","expr_s8","expr_s9","expr_s10","expr_s11","expr_s12","cor_p","direction","annotation","weak_enhancer","strong_enhancer"
0.46028019371169,0.379710752295651,0.551909918658073,0.465662331417919,0.357592753168392,0.458607096385577,0.561510202282199,0.350493479411902,0.168478269673809,0.131829632984791,0.393657329176888,0.575962370575479,1.10031988112187,-1.96564972163198,-1.00292233135217,-1.12719888160863,1.15164269081511,-0.243181085625217,-0.952375247377491,1.13545382486469,1.55795086554572,1.12093343313019,-0.0310295931532346,-2.91845611167455,2.1806835877024,"hypo","Intergenic",0,0
0.509334119482608,0.480419377404966,0.506531937128462,0.474180035756538,0.394771359235965,0.246681183342213,0.435172527999615,0.194991324998996,0.292224321888885,0.319141976357635,0.343997521218971,0.49309573906543,1.10041627581325,-0.787089262734037,-0.855404247012494,-6.25990982755153,-1.17283364525079,3.12368269641264,-5.42680900567492,1.35819938364794,0.984299693873308,-0.152805899712781,-0.474782298624394,1.37557453236072,0.480352224321589,"hypo","intron",0,0
0.492220093190883,0.575284255736969,0.513529793424416,0.492485307756005,0.343494922531321,0.380154695314991,0.426382654679941,0.233305211419897,0.490248732842806,0.175840685122189,0.224242586078235,0.492486404696291,-0.506108238032133,-0.115295602407495,-0.301423735186185,-1.20816442709493,-1.7905615135445,-0.665914312742777,-2.35164135093757,3.26998448410881,1.69031109409176,-0.242684130852041,1.98752077094547,1.34927935222381,0.165346928738117,"hypo","Intergenic",0,0
0.546610484799,0.456286822845919,0.432708278280482,0.474929579224339,0.336340400219774,0.480189542589696,0.642791526695138,0.154219160192681,0.439721523253937,0.303257842962543,0.332045876252812,0.415746456009887,0.866509239067722,2.07118459372592,-0.531071379013838,-3.02342361735502,1.48761464546581,-0.137245829759365,-1.90816834510024,-0.448974404351764,0.609178510316661,-2.99040832215377,1.29141715630953,0.25835505253129,0.0697225765730826,"hypo","Intergenic",0,0
0.317490698872079,0.494614457790864,0.348446642977975,0.525214804251909,0.436985899516381,0.480477523215323,0.549895539880064,0.261376929616706,0.281991069255324,0.312696589935088,0.224027949660583,0.459242133253675,0.253810163772003,-1.23002678856514,0.473782506695364,-1.95676145490009,-1.60658005521197,1.71451287775536,-2.30319327862782,3.46509869312307,0.828781207037391,-0.42312157801843,1.23925091161378,0.464103632676999,1.76182780692787,"hypo","intron",0,1
0.578038305976399,0.441310033506006,0.488504146808348,0.307585653649741,0.444202401692317,0.460849673021966,0.557927588777109,0.544486915895428,0.305701388656623,0.400945622065999,0.353133668589681,0.25716427015463,-0.303715394333404,0.170916094766447,0.0220208216058084,-3.05854498875154,-2.73943106172333,-0.140189632090944,-2.07872792929635,3.16320145438788,1.93725621795544,0.51469204307218,0.348364652856662,1.4666393434196,0.480352224321589,"hypo","Intergenic",0.0493506493506494,0.831168831168831
0.560276747544993,0.476919702546351,0.324764299005571,0.544437648065803,0.501396056208622,0.426320366995315,0.615738778216275,0.404671465913419,0.524805776520735,0.386559429819338,0.400098723939277,0.224463925175277,0.443007493120142,1.10212309063688,0.489095147163152,-1.6324131273261,-0.474141385733481,-1.63111683065074,0.482344073481873,0.830505005724054,2.12072248141903,2.57206000478677,-2.5617453003288,-1.24181659374188,0.0356535748495138,"hypo","Intergenic",0,0
0.544217851990716,0.483994336877755,0.345909483906087,0.488396620494795,0.612510654124462,0.357145300901939,0.654038137496066,0.341247845837624,0.415567012090154,0.406887076483479,0.193709545409623,0.371649296285652,0.528342026877746,0.123667636725003,1.02521983504266,-2.70228393304344,2.74491977996011,0.708546532151803,-1.80435673526179,-2.34598536316137,0.238486071007117,-1.27705875541029,3.63245732585347,0.457153388867748,0.393643726574767,"hypo","others",0,0.267857142857143
0.40475407981411,0.37739248495143,0.371850203378281,0.365038142280488,0.688903810457294,0.658660423330773,0.382296012737977,0.328745937507087,0.320394231004474,0.395641679285749,0.366315053196679,0.356611592119677,-1.61246064592854,-1.99910305686373,-1.00743659466737,1.0656659121935,0.556282890512041,0.676843743793839,0.854560559347595,0.762011207224931,0.685141590342588,0.872365532060758,-0.914942750625085,-2.1188389601259,0.0697225765730826,"hypo","intron",0,0
0.511194496799825,0.53060965103138,0.553317234409511,0.430869709432119,0.455839983479007,0.548333962269451,0.519104810801438,0.404806815240942,0.402914099264705,0.304010578065314,0.295311894952147,0.420487307817679,1.7405155367397,-1.58887344260642,-1.80922932814296,0.246768343132828,1.3095896961389,1.13489172108041,-0.872779023189601,-3.07390284419484,0.570543124167354,1.57038127942109,-0.445934970919828,-0.354205447803647,0.230430758967986,"hypo","Intergenic",0,0
0.60424145534558,0.580912022062904,0.513131118446733,0.553398958828797,0.514256215122693,0.482812105085412,0.533956949213476,0.381231245348645,0.331350812853427,0.363053536720226,0.277588736548589,0.500314531258,-1.21913787254345,-1.71148399414941,0.921520902087653,0.457314918266391,-1.36510465331179,-1.85285913665459,1.49178869909388,1.04040811344161,0.940847937366092,3.18283883175717,-0.78994422361805,0.0140948783115472,0.54258607040798,"hypo","Intergenic",0.263610315186246,0
0.590270227376895,0.59385907977281,0.545208672820227,0.560475942920191,0.541979454375084,0.471354600081461,0.532362538458347,0.280645886407263,0.34435529703551,0.377681125130989,0.348079449367492,0.426721231470523,1.21736436042601,-1.058167843641,-2.45156246065952,-0.100195461457442,1.74537444372402,-0.893805853199531,0.0693365517608285,-0.117968520155925,2.12700755709506,1.70275414903873,-1.11241177379629,-0.819317382771678,0.219158932599615,"hypo","intron",0,0
0.553398477390355,0.491125520725543,0.345662856966083,0.501229492946506,0.55224924100678,0.456690142628778,0.345729235694394,0.428017419046419,0.307227350803228,0.422080975891496,0.379621808291985,0.396406983344248,-2.18655224662671,-0.059868764355129,2.67727535487027,-0.154392178301595,0.412477623926225,0.589507822274436,1.53364082211457,-2.55203228689433,0.0893010295779855,-1.97644813023451,-0.434218225001983,1.95354299930719,0.791971563738978,"hypo","Intergenic",0,0.761421319796954
0.542947995709611,0.506723820177882,0.51151231485447,0.459134727688556,0.479658601003386,0.431540754544969,0.383880984135772,0.29674984573096,0.379844877387906,0.433738155167583,0.382017865617539,0.443404467898973,-1.83086408989261,1.30025486308739,-0.408228089430982,-2.96277950267053,2.51405835588225,4.92913397144482,-0.810202396665702,-0.0582778032752921,0.519431251442762,-2.94386755399793,0.518115400884502,0.769770863849934,0.125240506617006,"hypo","intron",0,0
0.50758586518579,0.519975783968348,0.540075242396877,0.443893429905089,0.483204626389185,0.47173711321002,0.340743060311213,0.349807556204007,0.365976537355662,0.355562161555572,0.339441165151458,0.409477018460555,-0.325716088435956,-0.339926731929086,-2.25048934991217,0.492184376315178,-2.11270606879494,-2.00552131137372,-0.0509166994433223,1.94945371505823,-0.00781416015341617,1.0569291970129,1.18078141800743,2.60614519597237,2.04325079527055,"hypo","intron",0,0
0.505529401456619,0.478830352069402,0.559131132872431,0.564673908077621,0.427022074429404,0.457466897211481,0.404735534083899,0.419842371871592,0.275314562744013,0.388713944961543,0.411176319427398,0.375001975514518,0.0176140148931896,-1.0865091336724,-1.9681442948567,0.498468619026449,0.290802117118982,-1.22623684063866,-1.43509682582447,2.13565708297633,2.9457687970027,1.73870894308449,-0.79916693201971,0.566319212207659,1.00545599070578,"hypo","Intergenic",0,0.64
0.502597119682292,0.546645108885001,0.536482615522597,0.500906126500924,0.453732757006107,0.419152964627443,0.43919486355579,0.284274358755133,0.2601595072733,0.462473063014418,0.420210273304045,0.444204334199821,1.09401468270985,0.34913378401954,-0.184219399308396,-1.65573254745541,-4.48622841896562,-1.35185503860106,-4.70229085071447,4.22267725877591,0.42856219402821,4.05513121267279,0.768089049065405,0.552007275541875,0.165346928738117,"hypo","Intergenic",0,0
0.445580746823148,0.423180820143336,0.43354781417542,0.54854756189865,0.550025050372264,0.382202789318683,0.450590596680274,0.190331463237082,0.422756499969838,0.347492120635054,0.310635169340876,0.399398720784547,0.0191954461310176,-0.622216616564485,-1.71370110968432,-0.740465460896131,-0.55239243456777,2.28528850786557,-0.934892277813114,3.36594052869827,0.0190225207891479,-2.60138378578166,2.08840659654777,0.723342226373555,1.00545599070578,"hypo","others",0,0
0.505217998659767,0.594758468814817,0.421417071107328,0.544740977698212,0.627196101905762,0.436213699515415,0.43126594053281,0.218568139751859,0.277216176185149,0.381716073779729,0.327850736060004,0.341893743634619,-0.543047201352587,-0.435959496894175,-2.02019368782729,-3.42204068670104,2.96343079533174,4.97350220704818,0.0404762847862381,0.444489077667452,1.12938590834597,-3.48709531861169,0.681663934296919,0.703185180977467,0.135029091510485,"hypo","Intergenic",0,0
0.555845088587045,0.367935714095717,0.419776600585119,0.571150592015501,0.418706099758071,0.475197782490953,0.534348193863924,0.276654150832757,0.341556175018223,0.441161471498087,0.442049670793986,0.347664568465363,-2.57021366480027,1.89264426072401,-0.48361612659686,-4.63087797461957,0.214100574264577,-0.253945195493741,0.929784038406745,1.6031721518727,0.859196213291884,1.16735229457956,-1.82097198555902,-0.611899812893146,1.28327697768168,"hypo","Intergenic",0.458064516129032,0
0.635296241643461,0.393158370813204,0.367789212199299,0.531965475727195,0.613495454762492,0.527453636069715,0.469601856795946,0.237845421469356,0.474484956290911,0.447384557411236,0.392603497217182,0.372797270249752,-2.03870266957913,0.624376582398473,0.682755688530618,-0.53737877958454,2.01288710596986,2.25390368920225,1.21066329980229,-0.410433482865998,-1.97421836435566,-2.04158064166244,-0.145603761646577,0.549838817721395,0.0439570544616215,"hypo","intron",0.454545454545455,0
0.534883636033287,0.651488686166035,0.525090553582087,0.478295909903021,0.580481249987423,0.271353755356013,0.388466939105238,0.205724345864074,0.304094297809602,0.43795529251679,0.377183905942501,0.467424640905207,-2.03726324324007,0.573565855821795,-0.414034460081386,-1.31472970063453,0.0332917424988916,1.21571874126682,-1.53927828999657,0.761475082796608,1.07515109488386,-1.9334277722201,0.859564827402575,1.04014494219261,1.00545599070578,"hypo","Intergenic",0,0
0.564910442630204,0.714567523560675,0.582804593163031,0.326213334080771,0.582752990293662,0.406292406576359,0.323541674317243,0.149740670601136,0.41122893206884,0.480482393290057,0.380501556681948,0.423481067361678,1.19138061396469,2.0727332768784,-1.7317493681465,0.948048938537212,-3.09342225787059,-0.1088124973244,-1.15004859077852,0.0167776864979539,0.414773361963406,-2.52182594670336,3.27521285459664,0.419629855286159,0.115607716745326,"hypo","Intergenic",0,0
0.501245308438383,0.500465595703291,0.450031670599759,0.409059289111759,0.50678898277691,0.383344800566171,0.510829833396422,0.250819212934365,0.342226760327418,0.497817957363859,0.33084628518842,0.264733782677584,-1.46146147446354,-1.13700031409703,-1.91337883091694,1.21265605085374,-1.71092201880691,1.40572748411174,1.17542449688974,1.19534615007506,-0.626004384294137,0.539601096233805,0.0376592120144559,0.27643521764164,0.608614540636518,"hypo","intron",0,0
0.496943569895308,0.53022912634082,0.476628353247098,0.459549086244554,0.458917544852699,0.373261941472101,0.303701309104026,0.282043705617123,0.426692957798548,0.434846852328987,0.36005765095374,0.253398951065097,-1.26680499027285,2.52748392888656,-0.692485272189205,1.23657224978598,-1.56714981824387,-2.86166958985497,1.2740789724363,-1.08587057039399,0.727582341027757,-0.230982654178245,0.0379099237842449,2.62115571899317,0.19713056580888,"hypo","Intergenic",0,1
0.562168165802001,0.544360474338195,0.476141904983759,0.310578822695995,0.521328698900117,0.339769561225897,0.31558800275974,0.277120258059801,0.269189549043278,0.457282829311516,0.349670213293714,0.268718775818672,-1.63203858770692,-2.94983142802546,0.665567941102388,-3.28044915124049,1.59815730627792,0.713929219829299,0.407816609523195,1.29248052351263,0.26539020574982,-0.78916478440543,1.46118883074968,-0.923981127604985,0.00382554652684836,"hypo","intron",0,0
0.482181379445865,0.567153241201821,0.343209540080165,0.344203787469573,0.532344263745732,0.42938855495609,0.229016008436056,0.256027749501568,0.357458297161483,0.300030048675468,0.272024643198783,0.255891014015824,0.859263948117739,-1.28754042776802,-2.22270853958152,0.531774939698955,-0.117779072366294,-0.725204421619887,1.6606198168337,0.0868923534740083,2.58345792755501,7.9879949658142,-2.12785422397629,-1.0080271363702,0.106129034489711,"hypo","intron",0,0
0.443633196539922,0.533654811526974,0.403212043952177,0.422905179815758,0.511917598640075,0.383425515682933,0.27922169141258,0.327808831955639,0.276665010649222,0.394688093238704,0.271657763449837,0.35298871245855,1.82694750025258,-2.90429590227698,1.23490612907529,-0.0276068156928844,-0.988884718179222,-0.731707689049628,-1.65927854314178,4.94172072549047,-0.302846001181725,4.49086340359439,-0.606981520183056,-0.403826885041338,0.115607716745326,"hypo","intron",0,1
0.480245670998511,0.645512894369977,0.454793156853963,0.436958259911997,0.471342516345466,0.476568949442297,0.388001519673481,0.279749110971804,0.333503545789718,0.42545100933678,0.301619347609855,0.302961600468019,-1.93016414311512,-1.17175114409261,-2.27243786944666,0.321551549473711,-0.86706760711386,-1.01746696172155,1.55293455289395,-0.362560101068756,2.11124345047202,0.750048521272765,0.794311190356343,2.06966832541802,1.99996015543132,"hypo","Intergenic",0,0
0.495199345581517,0.5894493689304,0.366359345919424,0.409886631457585,0.430648868853687,0.543463231960069,0.359947564103267,0.311348495778007,0.399245112456368,0.448830844035642,0.422637173307959,0.361709316386525,-2.9888170464003,1.43610630113717,-0.0309219945287123,-1.83847745099997,-0.630947599489553,1.83258108566361,1.04043624056727,0.893026191896577,-0.203742167475987,-1.71375420090155,-0.552800936985008,1.19870446691696,0.106129034489711,"hypo","intron",0,1
0.507865420194508,0.515591040718056,0.411480101098675,0.478291256266137,0.478450407293208,0.48056362475604,0.44691265878157,0.285179924113497,0.436071772733725,0.304719657824219,0.379324335187773,0.313111980623294,-0.471398051284852,-1.814926102698,0.723689899537797,0.160923470796586,-3.69179696192893,0.12704951764894,-2.56079365281082,3.01904773004967,-0.616678316458097,3.34034247261734,0.333629248930276,1.55771033352734,2.33162520958045,"hypo","intron",0.181818181818182,0
